DrugID	DrugName	AvgRank	AvgScore
DB14822	SB-649868	5525.0	23.72187
DB08733	(2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE	5526.0	23.716904
DB03899	9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine	5527.0	23.716125
DB07642	5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine	5528.0	23.713245
DB02429	4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide	5529.0	23.708227
DB04767	N-[1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-3-METHYLSULFANYL-PROPYL]-3-HYDROXY-2-PROPOXYAMINO-BUTYRAMID	5530.0	23.706406
DB03643	CRA_1144	5531.0	23.70521
DB08549	(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER	5532.0	23.695534
DB08281	O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-bromophenyl)thiocarbamate	5533.0	23.686113
DB04612	N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-(1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL)PROLINAMIDE	5534.0	23.681643
DB06549	Labradimil	5535.0	23.681633
DB06185	Forodesine	5536.0	23.67211
DB06134	SNS-314	5537.0	23.670683
DB08596	5'-deoxy-5'-piperidin-1-ylthymidine	5538.0	23.6674
DB07864	4-[(CYCLOPROPYLETHYNYL)OXY]-6-FLUORO-3-ISOPROPYLQUINOLIN-2(1H)-ONE	5539.0	23.663607
DB07589	N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(BENZYLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-HYDROXYPHENYL)ETHYL]-L-ALANINAMIDE	5540.0	23.661106
DB03712	RU85053	5541.0	23.65896
DB07430	(10R)-10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-[1,4]diazepino[5',6':4,5]thieno[3,2-f]quinolin-8-one	5542.0	23.658298
DB04054	9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	5543.0	23.650154
DB05796	Daglutril	5544.0	23.647778
DB02603	1-Amino-6-Cyclohex-3-Enylmethyloxypurine	5545.0	23.639528
DB07826	2-[4-chloro-2-(phenylcarbonyl)phenoxy]-N-phenylacetamide	5546.0	23.639275
DB04099	Deamido-Nad+	5547.0	23.628912
DB07336	4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL	5548.0	23.624903
DB08641	(2S,3S)-3-FORMYL-2-({[(4-NITROPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID	5549.0	23.624199
DB03804	5-Bromothienyldeoxyuridine	5550.0	23.619915
DB02388	Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	5551.0	23.61779
DB08500	(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol	5552.0	23.614944
DB07116	1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-4-METHYL-1H-INDOLE	5553.0	23.606945
DB02144	1,2-diacyl-sn-glycero-3-phosphoinositol	5554.0	23.603281
DB07066	2-CHLORO-N-[(3R)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE	5555.0	23.602749
DB07320	4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID	5556.0	23.602737
DB06763	Saralasin	5557.0	23.60248
DB03800	Deoxyuridine monophosphate	5558.0	23.601189
DB15273	VS-4718	5559.0	23.600925
DB11977	Golvatinib	5560.0	23.597322
DB12062	Volasertib	5561.0	23.595335
DB08139	5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile	5562.0	23.591282
DB08527	1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE	5563.0	23.591055
DB03292	3-Phosphono-D-alanine	5564.0	23.59083
DB07986	[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID	5565.0	23.590126
DB02255	GM6001	5566.0	23.58993
DB03041	UDP-alpha-D-glucuronic acid	5567.0	23.581406
DB06957	4-CHLORO-6-(4-{4-[4-(METHYLSULFONYL)BENZYL]PIPERAZIN-1-YL}-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL	5568.0	23.579042
DB07446	N-(biphenyl-4-ylsulfonyl)-D-leucine	5569.0	23.575506
DB07495	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE	5570.0	23.568182
DB06829	4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID	5571.0	23.56789
DB02510	'5'-O-(N-(L-Prolyl)-Sulfamoyl)Adenosine	5572.0	23.567226
DB08279	3-{ISOPROPYL[(TRANS-4-METHYLCYCLOHEXYL)CARBONYL]AMINO}-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID	5573.0	23.56082
DB08545	(1R)-1-PHENYLETHYL 4-(ACETYLAMINO)BENZYLPHOSPHONATE	5574.0	23.560274
DB01725	2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide	5575.0	23.555098
DB03535	Z-Pro-Prolinal	5576.0	23.551895
DB06852	4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE	5577.0	23.546392
DB03889	S-(N-hydroxy-N-bromophenylcarbamoyl)glutathione	5578.0	23.541462
DB04180	4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide	5579.0	23.536688
DB02610	N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide	5580.0	23.531038
DB04847	Roxadustat	5581.0	23.53078
DB12126	Bradykinin	5582.0	23.527122
DB08219	4-Methyl-5-[(2Z)-2-{[4-(4-morpholinyl)phenyl]imino}-2,5-dihydro-4-pyrimidinyl]-1,3-thiazol-2-amine	5583.0	23.524586
DB08677	N-(5-Isopropyl-thiazol-2-YL)-2-pyridin-3-YL-acetamide	5584.0	23.52351
DB04268	Methylumbelliferyl Chitotriose	5585.0	23.520998
DB04489	Guanidinoethylmercaptosuccinic acid	5586.0	23.520578
DB06980	(2S)-2-(1H-indol-3-yl)hexanoic acid	5587.0	23.517536
DB08519	N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine	5588.0	23.515774
DB06951	(3R)-3-ethyl-N-[(4-methylphenyl)sulfonyl]-L-aspartic acid	5589.0	23.51385
DB08774	1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine	5590.0	23.49253
DB07816	N-(P-CYANOPHENYL)-N'-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID	5591.0	23.492168
DB08151	(5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol	5592.0	23.485842
DB04505	8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine	5593.0	23.467613
DB03202	2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide	5594.0	23.466524
DB08271	N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID	5595.0	23.463886
DB04606	2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE)	5596.0	23.45844
DB03137	8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine	5597.0	23.455626
DB03124	5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid	5598.0	23.452927
DB14756	meso-Tartaric acid	5599.0	23.44709
DB03395	Enalkiren	5600.0	23.442627
DB04588	N-[4-(AMINOSULFONYL)BENZYL]-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE	5601.0	23.437986
DB07327	(2-ACETYL-5-METHYLANILINO)(2,6-DIBROMOPHENYL)ACETAMIDE	5602.0	23.428806
DB03737	4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One	5603.0	23.423134
DB03307	4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide	5604.0	23.42135
DB02512	1,6-Fructose Diphosphate (Linear Form)	5605.0	23.41872
DB08015	(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1H-indole-2,3-dione 3-oxime	5606.0	23.41742
DB12863	Sivelestat	5607.0	23.415234
DB07149	(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one	5608.0	23.404934
DB02759	4-methyl-umbelliferyl-N-acetyl-chitobiose	5609.0	23.399734
DB03201	D-Cysteine	5610.0	23.398964
DB03714	4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid	5611.0	23.398535
DB07169	5R-(3,4-DICHLOROPHENYLMETHYL)-3-(2-THIOPHENESULFONYLAMINO)-4-OXO-2-THIONOTHIAZOLIDINE	5612.0	23.38405
DB08003	ISOTHIAZOLIDINONE ANALOG	5613.0	23.381496
DB07278	2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHENESULFONAMIDE	5614.0	23.380688
DB03504	9-Butyl-8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9h-Purin-6-Ylamine	5615.0	23.376526
DB00410	Mupirocin	5616.0	23.365911
DB03268	RU82197	5617.0	23.361338
DB09421	Protirelin	5618.0	23.353724
DB07956	[1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER	5619.0	23.350012
DB07130	4-BROMO-3-(CARBOXYMETHOXY)-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID	5620.0	23.341124
DB02887	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	5621.0	23.339882
DB03880	Batimastat	5622.0	23.336306
DB08296	5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID	5623.0	23.334553
DB08673	4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE	5624.0	23.328884
DB14125	Benazeprilat	5625.0	23.315767
DB02447	3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione	5626.0	23.312222
DB03227	Nicotinamide Mononucleotide	5627.0	23.299988
DB04042	2-[4-(Hydroxy-Methoxy-Methyl)-Benzyl]-7-(4-Hydroxymethyl-Benzyl)-1,1-Dioxo-3,6-Bis-Phenoxymethyl-1lambda6-[1,2,7]Thiadiazepane-4,5-Diol	5628.0	23.296858
DB11740	MK-1775	5629.0	23.294292
DB11620	Neridronic Acid	5630.0	23.292376
DB01732	(4r,5s,6s,7r)-1,3-Dibenzyl-4,7-Bis(Phenoxymethyl)-5,6-Dihydroxy-1,3 Diazepan-2-One	5631.0	23.29115
DB06876	N-{5-[4-(4-METHYLPIPERAZIN-1-YL)PHENYL]-1H-PYRROLO[2,3-B]PYRIDIN-3-YL}NICOTINAMIDE	5632.0	23.290012
DB02336	RU83876	5633.0	23.285267
DB02506	2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid	5634.0	23.283642
DB07277	2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHANESULFONAMIDE	5635.0	23.282293
DB04960	Tipifarnib	5636.0	23.277699
DB02861	4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide	5637.0	23.273016
DB01284	Tetracosactide	5638.0	23.2722
DB07742	N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE	5639.0	23.265928
DB04751	Purvalanol A	5640.0	23.262165
DB03690	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	5641.0	23.25332
DB04790	2,5-bis-O-{3-[amino(imino)methyl]phenyl}-1,4:3,6-dianhydro-D-glucitol	5642.0	23.253078
DB02091	4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine	5643.0	23.244556
DB01864	5'-Guanosine-Diphosphate-Monothiophosphate	5644.0	23.241325
DB02835	Alpha-D-Glucose 1,6-Bisphosphate	5645.0	23.240522
DB07806	(2R,4S)-2-[(R)-BENZYLCARBAMOYL-PHENYLACETYL-METHYL]-5,5-DIMETHYL-THIAZOLIDINE-4-CARBOXYLIC ACID	5646.0	23.23917
DB07020	N-{3-[5-(1H-1,2,4-triazol-3-yl)-1H-indazol-3-yl]phenyl}furan-2-carboxamide	5647.0	23.235973
DB03403	Cytidine-5'-Monophosphate	5648.0	23.233936
DB06234	Maribavir	5649.0	23.230433
DB11653	Bremelanotide	5650.0	23.229742
DB06944	N-(3-cyclopropyl-1H-pyrazol-5-yl)-2-(2-naphthyl)acetamide	5651.0	23.225445
DB06347	Cenisertib	5652.0	23.224537
DB07265	3-(9-HYDROXY-1,3-DIOXO-4-PHENYL-2,3-DIHYDROPYRROLO[3,4-C]CARBAZOL-6(1H)-YL)PROPANOIC ACID	5653.0	23.224388
DB02684	5'-O-(L-Cysteinylsulfamoyl)adenosine	5654.0	23.222193
DB07211	(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE	5655.0	23.221169
DB07216	(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE	5656.0	23.219954
DB03258	2'-Deoxycytidine 5'-triphosphate	5657.0	23.217707
DB01960	7-methyl-7,8-dihydroguanosine-5'-diphosphate	5658.0	23.214968
DB01908	RU85493	5659.0	23.213572
DB08133	N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide	5660.0	23.213356
DB04495	RU81843	5661.0	23.207714
DB02358	LY374571	5662.0	23.193153
DB11842	Angiotensin II	5663.0	23.190947
DB07366	2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER	5664.0	23.189482
DB01720	(2z)-2-(Benzoylamino)-3-[4-(2-Bromophenoxy)Phenyl]-2-Propenoic Acid	5665.0	23.183578
DB08025	N-{2'-[(4-FLUOROPHENYL)AMINO]-4,4'-BIPYRIDIN-2-YL}-4-METHOXYCYCLOHEXANECARBOXAMIDE	5666.0	23.177183
DB00666	Nafarelin	5667.0	23.162598
DB07909	(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL	5668.0	23.158907
DB08640	(2S,3S)-3-FORMYL-2-({[(4-METHYLPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID	5669.0	23.155125
DB07257	4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3,4-e]indole-1,3(2H,6H)-dione	5670.0	23.153545
DB04644	4-{4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2,3-DIMETHYL-PHENOXY}-BUTYRIC ACID	5671.0	23.150215
DB04525	2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid	5672.0	23.145107
DB00106	Abarelix	5673.0	23.128141
DB03256	(6R)-Folinic acid	5674.0	23.12692
DB00014	Goserelin	5675.0	23.123083
DB07006	9-HYDROXY-6-(3-HYDROXYPROPYL)-4-(2-METHOXYPHENYL)PYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE	5676.0	23.119236
DB03191	3-Oxiran-2ylalanine	5677.0	23.117243
DB03845	P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate	5678.0	23.112633
DB03809	9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine	5679.0	23.106916
DB03081	[N-[N-(4-Methoxy-2,3,6-trimethylphenylsulfonyl)-L-aspartyl]-D-(4-amidino-phenylalanyl)]-piperidine	5680.0	23.105742
DB02269	[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium	5681.0	23.102728
DB04260	9-(5,5-Difluoro-5-Phosphonopentyl)Guanine	5682.0	23.102562
DB03207	2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid	5683.0	23.089878
DB07436	N-(1-PHENYL-PROPYL)-FORMAMIDE	5684.0	23.085295
DB03835	N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide	5685.0	23.081532
DB07268	2-({2-[(3-HYDROXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)BENZAMIDE	5686.0	23.080349
DB08392	2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL	5687.0	23.07907
DB05737	Varespladib methyl	5688.0	23.07134
DB12255	Vadadustat	5689.0	23.070217
DB07838	(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE	5690.0	23.068882
DB08420	1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID	5691.0	23.057472
DB07275	3-(1,1-dioxido-4H-1,2,4-benzothiadiazin-3-yl)-4-hydroxy-1-(3-methylbutyl)quinolin-2(1H)-one	5692.0	23.056307
DB03591	RU82209	5693.0	23.05489
DB07593	1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE	5694.0	23.054092
DB07801	N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide	5695.0	23.045387
DB06785	Ganirelix	5696.0	23.034204
DB02288	CRA_9334	5697.0	23.030458
DB07686	4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE	5698.0	23.02766
DB03512	Uridine-2',3'-vanadate	5699.0	23.02656
DB02796	9-deazainosine	5700.0	23.023365
DB08436	8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-	5701.0	23.02321
DB08184	2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE	5702.0	23.0215
DB02647	N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide	5703.0	23.02089
DB08396	4-{[(E)-(5-Oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid	5704.0	23.020237
DB06699	Degarelix	5705.0	23.003288
DB01772	3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione	5706.0	22.994316
DB04186	N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea	5707.0	22.989561
DB03663	1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol	5708.0	22.980528
DB07137	(2S)-N-[(3E)-5-Cyclopropyl-3H-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide	5709.0	22.966578
DB15187	Dubermatinib	5710.0	22.96616
DB08294	2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID	5711.0	22.966015
DB08122	N-Methyl-4-{[(2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}benzenesulfonamide	5712.0	22.96364
DB08285	(2R)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol	5713.0	22.963028
DB02628	1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide	5714.0	22.95439
DB06981	(2S)-2-(1H-indol-3-yl)pentanoic acid	5715.0	22.949335
DB04759	PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(3-METHYL-BENZYLAMIDE)	5716.0	22.935198
DB04998	AGRO100	5717.0	22.931128
DB07793	(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE	5718.0	22.923765
DB04126	N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane	5719.0	22.920298
DB11720	Angiotensin 1-7	5720.0	22.919893
DB02716	7-methyl-guanosine-5'-triphosphate	5721.0	22.90623
DB01858	[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate	5722.0	22.905378
DB12353	Ulodesine	5723.0	22.884218
DB12756	TAK-901	5724.0	22.883442
DB07505	N-({(3R,4R)-4-[(benzyloxy)methyl]pyrrolidin-3-yl}methyl)-N-(2-methylpropyl)benzenesulfonamide	5725.0	22.879314
DB04642	7-{2,6-DICHLORO-4-[3-(2-CHLORO-BENZOYL)-UREIDO]-PHENOXY}-HEPTANOIC ACID	5726.0	22.877087
DB04723	2-(3-GUANIDINOPHENYL)-3-MERCAPTOPROPANOIC ACID	5727.0	22.866722
DB04276	N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine	5728.0	22.864353
DB14209	Trandolaprilat	5729.0	22.86234
DB07061	1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL	5730.0	22.841908
DB02181	2'-Deoxyguanosine-5'-Triphosphate	5731.0	22.839638
DB06923	2-(3-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE	5732.0	22.838123
DB01973	O-Benzylsulfonyl-Serine	5733.0	22.836258
DB08237	2'-deoxy-N-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate)	5734.0	22.82903
DB08481	4-Methyl-N-[5-(5-methyl-furan-2-ylmethylene)-4-oxo-thiazolidin-2-ylidene]-benzenesulfonamide	5735.0	22.814602
DB07987	[2-(5-Mercapto-[1,3,4]thiadiazol-2-ylcarbamoyl)-1-phenyl-ethyl]-carbamic acid benzyl ester	5736.0	22.809704
DB02800	5-hydroxymethyl-5,6-dihydrofolic acid	5737.0	22.807388
DB03595	CRA_9785	5738.0	22.8006
DB08136	4-(acetylamino)-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide	5739.0	22.797798
DB03744	Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate	5740.0	22.796572
DB02069	N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide	5741.0	22.796274
DB01643	Thymidine monophosphate	5742.0	22.795055
DB04593	3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID	5743.0	22.791903
DB08273	4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION	5744.0	22.785522
DB01824	(3S)-Tetrahydro-3-furanyl {(2S,3S)-4-[(2S,4R)-4-{(1S,2R)-2-[(S)-amino(hydroxy)methoxy]-2,3-dihydro-1H-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate	5745.0	22.78349
DB06953	2-CHLORO-5-(3-CHLORO-PHENYL)-6-[(4-CYANO-PHENYL)-(3-METHYL-3H-IMIDAZOL-4-YL)- METHOXYMETHYL]-NICOTINONITRILE	5746.0	22.78032
DB04006	[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone	5747.0	22.779491
DB02710	2,3,-Dihydroxybenzoylserine	5748.0	22.778963
DB01678	RU84687	5749.0	22.777954
DB06984	(1R,2R,3R,4S,5R)-4-(BENZYLAMINO)-5-(METHYLTHIO)CYCLOPENTANE-1,2,3-TRIOL	5750.0	22.76948
DB07025	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE	5751.0	22.768435
DB07199	(2S,4S,5R)-1-(4-TERT-BUTYLBENZOYL)-2-ISOBUTYL-5-(1,3-THIAZOL-2-YL)PYRROLIDINE-2,4-DICARBOXYLIC ACID	5752.0	22.761404
DB02477	N-({4-[4-(2-Methyl-1H-imidazol-1-yl)butyl]phenyl}acetyl)-L-seryl-N-(2-cyclohexylethyl)-L-lysinamide	5753.0	22.753925
DB04602	PUROMYCIN AMINONUCLEOSIDE-5'-MONOPHOSPHATE	5754.0	22.752949
DB04681	BETA-METHYLLACTOSIDE	5755.0	22.745018
DB02359	9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine	5756.0	22.739126
DB01756	4-phospho-L-threonic acid	5757.0	22.73473
