DrugID	DrugName	AvgRank	AvgScore
DB08180	2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE	4806.2	26.06149
DB12643	Nelivaptan	4806.6	25.943186
DB12499	Clascoterone	4807.4	25.51974
DB08125	4-{[(2-Oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}-N-(1,3-thiazol-2-yl)benzenesulfonamide	4807.6	24.928736
DB08304	(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide	4808.0	25.868195
DB08247	6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE	4809.0	25.245905
DB07922	N-oxo-2-(phenylsulfonylamino)ethanamide	4809.4	25.551794
DB07921	2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide	4809.8	25.801666
DB04579	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-	4810.6	24.994808
DB03822	Ethyl Dihydrogen Phosphate	4811.0	25.891565
DB12427	Orvepitant	4811.4	26.051544
DB08061	4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE	4812.2	26.14949
DB00193	Tramadol	4813.4	26.17368
DB08599	N-[(4-methoxyphenyl)sulfonyl]-D-alanine	4814.8	25.500189
DB07900	3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE	4815.0	25.233538
DB03367	PF-00356231	4816.2	25.347446
DB06800	Methylnaltrexone	4817.0	26.080389
DB03319	(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate	4817.0	26.16395
DB00944	Demecarium	4817.4	26.023233
DB12709	Tributyrin	4820.2	26.070547
DB08743	2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE	4822.2	26.132359
DB06548	Minodronic acid	4822.2	26.007923
DB08242	N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide	4823.8	25.377146
DB07329	1-[N-4'-NITROBENZYL-N-4'-CARBOXYBUTYLAMINO]METHYLPHOSPHONIC ACID	4824.6	25.970037
DB03012	Phenylalanine-N-Sulfonamide	4826.8	24.231745
DB12746	AKN-028	4827.2	25.050999
DB03144	N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine	4827.2	26.115784
DB07550	2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(1-OXIDO-2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUOROPHENYL)METHYL]ACETAMIDE	4827.4	26.047443
DB01962	Phosphonotyrosine	4828.2	25.755829
DB12126	Bradykinin	4828.6	24.401539
DB07683	N-(dibenzo[b,d]thiophen-3-ylsulfonyl)-L-valine	4829.0	25.478725
DB07163	5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE	4829.6	24.895924
DB08445	(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE	4831.6	26.144388
DB00670	Pirenzepine	4832.4	25.965183
DB04288	2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine	4832.4	25.18929
DB06795	Mafenide	4832.6	25.537039
DB11617	Aclarubicin	4833.2	26.106836
DB03078	PASBN	4833.8	25.705853
DB08777	5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE	4834.6	25.1027
DB07048	N-[(2R)-5-(aminosulfonyl)-2,3-dihydro-1H-inden-2-yl]-2-propylpentanamide	4835.8	26.116848
DB07946	N-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide	4838.0	25.982147
DB07521	(3Z,6S)-6-Chloro-1-(2-{[(5-chloro-1-benzothiophen-3-yl)methyl]amino}ethyl)-3-({2-[(2R)-2-piperidinyl]ethyl}imino)-2-piperazinol	4839.2	26.074066
DB02347	2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid	4840.0	26.03623
DB06945	N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide	4840.8	24.937649
DB08339	6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE	4841.8	24.97851
DB06838	methyl L-phenylalaninate	4842.0	25.703815
DB06216	Asenapine	4842.4	26.035578
DB07605	2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE	4843.0	26.019033
DB05253	Telapristone acetate	4844.4	25.276941
DB02166	Propidium	4845.0	25.690027
DB15323	Trelagliptin	4845.6	26.070446
DB04489	Guanidinoethylmercaptosuccinic acid	4846.4	25.592194
DB12042	Ibodutant	4847.4	25.227758
DB07846	(3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate	4848.8	25.953253
DB00800	Fenoldopam	4849.4	25.718994
DB06971	N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA	4849.6	25.631495
DB07158	5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE	4850.0	25.197113
DB07081	(2R)-4-[(8R)-8-METHYL-2-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[1,5-A]PYRAZIN-7(8H)-YL]-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE	4854.2	26.01994
DB07174	6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE	4855.8	25.782257
DB07522	N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]NAPHTHALENE-2-SULFONAMIDE	4856.8	25.649937
DB06788	Histrelin	4858.8	24.965378
DB07688	4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE	4859.4	23.691591
DB00956	Hydrocodone	4859.6	25.916489
DB01408	Bambuterol	4861.4	26.003296
DB01215	Estazolam	4861.4	24.943659
DB03114	PAS219	4862.2	25.508636
DB02915	4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine	4862.6	24.381376
DB07966	[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile	4862.8	25.35784
DB01224	Quetiapine	4862.8	25.848547
DB06469	Lestaurtinib	4864.6	25.153423
DB09244	Pirlindole	4866.2	25.883991
DB08096	8-(2-CHLOROPHENYLAMINO)-2-(2,6-DIFLUOROPHENYLAMINO)-9-ETHYL-9H-PURINE-1,7-DIIUM	4866.4	25.230707
DB01230	Pemoline	4867.4	25.934896
DB11805	Saracatinib	4868.2	24.85432
DB03441	2-Benzyl-3-Iodopropanoic Acid	4868.4	24.235874
DB06701	Dexmethylphenidate	4868.6	25.98844
DB04109	[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine	4868.6	25.874157
DB04859	Zanapezil	4868.8	25.943731
DB08618	3-(HYDROXY-PHENYL-PHOSPHINOYLOXY)-8-METHYL-8-AZA-BICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID METHYL ESTER	4869.0	25.413235
DB03333	(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester	4869.8	25.871542
DB08010	(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime	4870.2	25.0792
DB15170	Evobrutinib	4870.4	25.50089
DB13602	Promegestone	4872.2	25.094364
DB11679	Fruquintinib	4875.2	25.28133
DB07314	1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA	4877.0	25.00976
DB08347	4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile	4877.8	25.951107
DB01295	Bevantolol	4879.2	25.885635
DB11541	Ractopamine	4879.6	25.900751
DB06137	KX-01	4880.8	25.538807
DB03414	5-Thio-a/B-D-Mannopyranosylamine	4882.8	25.80065
DB03368	5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione	4883.6	25.371748
DB00223	Diflorasone	4884.8	24.88814
DB04160	Pyrophosphoric acid	4885.2	25.611515
DB04752	Phosphatidyl ethanol	4885.6	25.895864
DB00935	Oxymetazoline	4886.4	25.61474
DB07225	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE	4886.6	24.658192
DB07219	BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	4887.4	24.505901
DB02326	1-Hydroxyamine-2-Isobutylmalonic Acid	4887.4	24.734827
DB15035	Zanubrutinib	4888.2	25.607483
DB00723	Methoxamine	4888.4	25.853725
DB12978	Pexidartinib	4890.8	24.910166
DB01409	Tiotropium	4891.6	25.861988
DB02515	3-Phosphoglycerol	4892.6	25.881012
DB03701	Vanoxerine	4893.2	25.918726
DB07881	N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE	4893.4	24.912548
DB00630	Alendronic acid	4893.6	25.69896
DB08248	3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE	4893.8	24.421345
DB01530	5alpha-androstane-3alpha,17beta-diol	4894.8	24.891663
DB03129	Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium	4896.0	25.710505
DB06525	Ganstigmine	4896.8	25.809437
DB07231	N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE	4897.8	24.558737
DB09351	Levobetaxolol	4900.6	25.828922
DB01784	4-Flourobenzenesulfonamide	4901.0	25.293558
DB00187	Esmolol	4901.0	25.794811
DB03490	3-Pyridin-4-Yl-2,4-Dihydro-Indeno[1,2-.C.]Pyrazole	4901.6	24.466028
DB03926	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	4902.0	24.815
DB13929	Relcovaptan	4902.2	25.519186
DB13040	Gandotinib	4902.4	24.908876
DB07548	2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUORO-6-PYRIDINYL)METHYL]ACETAMIDE	4903.0	25.700516
DB08807	Bopindolol	4903.2	25.720861
DB05461	OPC-28326	4904.8	25.772028
DB06976	1-(5-OXO-2,3,5,9B-TETRAHYDRO-1H-PYRROLO[2,1-A]ISOINDOL-9-YL)-3-(5-PYRROLIDIN-2-YL-1H-PYRAZOL-3-YL)-UREA	4904.8	24.787249
DB00719	Azatadine	4906.4	25.66447
DB03737	4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One	4907.2	24.491077
DB01761	4-[5-[2-(1-Phenyl-Ethylamino)-Pyrimidin-4-Yl]-1-Methyl-4-(3-Trifluoromethylphenyl)-1h-Imidazol-2-Yl]-Piperidine	4907.4	24.779598
DB08507	N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID	4908.2	23.917545
DB11764	Spebrutinib	4908.8	25.04833
DB02812	(2S,4R)-1-acetyl-N-[(2S)-1-(1,3-benzothiazol-2-yl)-5-(diaminomethylideneamino)-1-oxopentan-2-yl]-4-hydroxypyrrolidine-2-carboxamide	4909.6	25.428595
DB03026	Phosphoglycolohydroxamic Acid	4909.8	25.836435
DB07416	(2S)-2-(BUTYRYLOXY)-3-HYDROXYPROPYL NONANOATE	4910.0	25.67895
DB01836	[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone	4910.6	25.799114
DB15208	NOP-1A	4913.0	25.061892
DB01526	4-Androstenediol	4914.2	24.747839
DB03292	3-Phosphono-D-alanine	4914.6	25.720348
DB08416	(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE	4915.8	25.318974
DB07830	(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE	4921.8	25.832449
DB12874	Quizartinib	4922.6	25.219791
DB07253	N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine	4925.4	24.952297
DB08271	N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID	4926.6	24.138905
DB08746	1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE	4926.6	25.802326
DB09459	L-tartaric acid	4927.2	25.115728
DB03894	N-Propargyl-1(S)-Aminoindan	4929.2	25.76109
DB08011	(3E)-5-fluoro-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-1H-indole-2,3-dione 3-oxime	4929.6	24.877378
DB11723	Dutogliptin	4930.2	25.780102
DB03772	2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol	4930.2	25.265682
DB14669	Betamethasone phosphate	4931.2	24.987146
DB00574	Fenfluramine	4931.8	25.719402
DB12183	Sapitinib	4933.0	25.317272
DB07988	2-[3-(5-Mercapto-[1,3,4]thiadiazol-2yl)-ureido]-N-methyl-3-pentafluorophenyl-propionamide	4934.0	24.93687
DB06597	Estradiol sulfamate	4934.0	25.51509
DB11984	Letaxaban	4934.2	25.68562
DB07514	3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one	4934.4	24.30256
DB08155	N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE	4936.2	25.762989
DB05271	Rotigotine	4936.6	25.701252
DB08778	[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone	4937.0	25.092693
DB09128	Brexpiprazole	4938.6	25.672186
DB07038	2-(cyclohexylamino)benzoic acid	4938.8	25.047266
DB12010	Fostamatinib	4939.6	25.008677
DB07221	(2,2-DIPHOSPHONOETHYL)(DODECYL)DIMETHYLPHOSPHONIUM	4940.4	25.606796
DB12551	Idazoxan	4941.2	25.082378
DB01403	Methotrimeprazine	4942.0	25.55372
DB07078	(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE	4942.6	24.207226
DB07341	octyl 3-amino-3-deoxy-2-O-(2,6-dideoxy-alpha-L-lyxo-hexopyranosyl)-beta-D-galactopyranoside	4943.8	25.195292
DB02464	Benzylamine	4945.0	25.67066
DB00268	Ropinirole	4945.4	25.60379
DB07484	(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid	4946.2	23.804392
DB03832	3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium	4946.4	25.49464
DB08547	PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE	4946.8	25.467354
DB06924	(2R)-2-benzyl-3-nitropropanoic acid	4948.2	23.815378
DB03801	Lysine Nz-Carboxylic Acid	4949.6	25.112564
DB13781	Xamoterol	4950.6	25.657019
DB07920	N-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide	4951.8	24.920958
DB07531	4-{5-[(Z)-(2,4-DIOXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZENESULFONAMIDE	4952.0	23.23509
DB03731	S-2-(Boronoethyl)-L-Cysteine	4952.0	25.594946
DB04763	1-N-(4-SULFAMOYLPHENYL-ETHYL)-2,4,6-TRIMETHYLPYRIDINIUM	4952.2	25.475533
DB02986	N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide	4952.6	25.586376
DB03243	4-Fluorobenzylamine	4952.6	25.511425
DB06901	2-(2-HYDROXY-CYCLOPENTYL)-PENT-4-ENAL	4953.6	25.305744
DB12036	Naquotinib	4954.0	25.143295
DB02388	Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	4955.4	24.201466
DB03771	Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine	4955.8	24.237423
DB12013	Axelopran	4956.0	25.308205
DB11697	Pacritinib	4956.2	24.682362
DB06840	diethyl [(1R)-1,5-diaminopentyl]boronate	4957.2	25.559128
DB04058	D-[(Amino)Carbonyl]Phenylalanine	4958.6	23.476788
DB03307	4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide	4960.6	23.27829
DB04578	(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide	4961.2	25.427319
DB04889	Bicifadine	4961.8	25.521687
DB08791	1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE	4962.6	24.99856
DB01525	Ecgonine	4964.2	25.632187
DB08099	6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine	4965.4	25.170338
DB06090	Bradanicline	4965.8	25.580055
DB07943	2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1H-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol	4966.6	24.705053
DB01830	AP-22408	4970.2	25.274195
DB05713	LY-517717	4971.4	25.526329
DB03974	L-homoarginine	4972.0	25.583256
DB07713	(1S)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid	4972.8	24.710663
DB08200	(1R)-menthyl hexyl phosphonate group	4973.4	25.598057
DB02118	CP-271485	4975.6	25.203842
DB08202	4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE	4982.8	25.474918
DB01496	Barbituric acid derivative	4982.8	24.666498
DB07092	(2S,3S)-3-AMINO-4-(3,3-DIFLUOROPYRROLIDIN-1-YL)-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-6-YLCYCLOHEXYL)BUTANAMIDE	4984.8	25.55846
DB08201	(1S)-menthyl hexyl phosphonate group	4985.2	25.554213
DB02603	1-Amino-6-Cyclohex-3-Enylmethyloxypurine	4986.6	24.140371
DB00805	Minaprine	4986.8	25.302143
DB08572	4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE	4987.6	24.4976
DB00246	Ziprasidone	4988.0	25.423084
DB04316	D-[(N-Hydroxyamino)Carbonyl]Phenylalanine	4989.2	23.26449
DB07336	4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL	4989.2	24.51976
DB00844	Nalbuphine	4989.2	25.152157
DB08504	6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM	4989.6	25.577852
DB07515	1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol	4990.4	25.542843
DB03207	2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid	4993.8	24.526245
DB07790	N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE	4995.2	24.269215
DB15036	Sitravatinib	4997.2	24.943027
DB12504	JNJ-40346527	4997.8	24.700212
DB12341	LY-2456302	4998.2	25.180008
DB06700	Desvenlafaxine	4998.2	25.36066
DB13736	Fenoxazoline	4998.6	24.911886
DB09345	Pramocaine	4998.6	25.41311
DB08779	2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol	4999.8	24.562082
DB02139	(2e)-N-Allyl-4-{[3-(4-Bromophenyl)-5-Fluoro-1-Methyl-1h-Indazol-6-Yl]Oxy}-N-Methyl-2-Buten-1-Amine	5000.0	24.348022
DB08533	3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	5000.2	24.384254
DB11510	Deslorelin	5003.0	24.137356
DB04516	2-Deoxy-Glucitol-6-Phosphate	5003.4	25.476357
DB00692	Phentolamine	5004.2	25.06447
DB08388	5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE	5004.6	24.912354
DB12625	Evogliptin	5004.6	25.355663
DB12247	AZD-4547	5004.8	24.681477
DB02835	Alpha-D-Glucose 1,6-Bisphosphate	5005.4	25.45675
DB15132	AZD-8165	5008.2	25.301422
DB00652	Pentazocine	5009.6	25.47234
DB02492	Ghavamiol	5010.8	25.356546
DB01433	Methadyl acetate	5013.2	25.305157
DB06702	Fesoterodine	5013.4	25.4219
DB00226	Guanadrel	5013.8	25.365807
DB01709	2-phospho-D-glyceric acid	5014.8	25.424192
DB07311	18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE	5015.2	24.216776
DB08173	5-CHLORO-N-(2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO)ETHYL)THIOPHENE-2-CARBOXAMIDE	5015.6	25.387932
DB06555	Siramesine	5015.8	25.420547
DB06948	2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE	5017.0	24.251255
DB07639	3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER	5017.6	25.300001
DB13164	Olmutinib	5018.2	24.533731
DB08490	CTS-1027	5019.4	24.056429
DB08156	3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID	5020.0	25.414757
DB00767	Benzquinamide	5020.0	25.361452
DB08423	[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE	5020.2	24.585424
DB08321	(1S,2S,3R,6R)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol	5021.2	25.297794
DB00952	Naratriptan	5022.2	25.321646
DB02652	L-[(N-Hydroxyamino)Carbonyl]Phenylalanine	5022.2	23.06768
DB07164	N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine	5022.4	23.715078
DB07135	(2S,3S)-3-AMINO-4-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-5-YLCYCLOHEXYL)BUTANAMIDE	5023.6	25.399302
DB00941	Hexafluronium	5023.8	25.255322
DB02339	Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin	5024.6	24.137297
DB04197	Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine	5024.8	25.262457
DB04679	Human blood group H type 1 trisaccharide	5025.6	24.87329
DB08157	ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE	5027.4	25.386662
DB07271	4-[(3R)-3-Amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-(2,2,2-trifluoroethyl)-1,4-diazepan-2-one	5028.0	25.323734
DB01062	Oxybutynin	5028.4	25.420935
DB09142	Sincalide	5028.8	24.28883
DB05422	OPC-14523	5029.2	25.273432
DB08643	2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER	5032.8	23.891302
DB06920	Eribaxaban	5035.0	25.284079
DB07357	4-AMINO-2-HEXYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL	5037.6	24.906773
DB00804	Dicyclomine	5041.0	25.181065
DB00370	Mirtazapine	5041.0	25.280193
DB04027	D-arginine	5043.6	25.189487
DB00964	Apraclonidine	5044.4	24.87815
DB13108	Mephedrone	5045.6	25.251759
DB07378	4-AMINO-2-OCTYLOXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-3,5-DIOL	5046.4	24.858587
DB08529	(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)	5047.0	25.249767
DB11665	BMS-690514	5048.0	24.488247
DB09014	Captodiame	5049.0	25.194883
DB07167	5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE	5049.6	24.90473
DB06711	Naphazoline	5050.0	24.835129
DB01238	Aripiprazole	5050.4	25.189236
DB04325	Phenethylamine	5051.8	25.160545
DB08025	N-{2'-[(4-FLUOROPHENYL)AMINO]-4,4'-BIPYRIDIN-2-YL}-4-METHOXYCYCLOHEXANECARBOXAMIDE	5052.2	24.459587
DB02090	A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor	5052.8	24.076956
DB06409	Morphine glucuronide	5055.0	25.08367
DB08561	BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE	5056.4	24.43609
DB13471	Nalfurafine	5056.6	24.941156
DB00557	Hydroxyzine	5058.8	25.23597
DB02697	Hydroxyaminovaline	5059.8	24.370502
DB12704	Spiradoline	5062.0	25.108265
DB03159	CRA_8696	5062.6	25.027237
DB13511	Clebopride	5064.8	25.102156
